-3.342381477355957031e+00,-3.626864433288574219e+00,-2.416803121566772461e+00,1.855015516281127930e+00,1.951840877532958984e+00,-8.451212644577026367e-01,-1.947437644004821777e+00,-6.863878250122070312e+00,-5.326920986175537109e+00,-6.296161174774169922e+00,-1.106112837791442871e+00,-3.446484565734863281e+00,-5.204098224639892578e+00,-5.501821517944335938e+00,-3.581697702407836914e+00
-3.342484474182128906e+00,-3.626952648162841797e+00,-2.416913270950317383e+00,1.854971647262573242e+00,1.951819419860839844e+00,-8.450957536697387695e-01,-1.947606801986694336e+00,-6.863899230957031250e+00,-5.326948642730712891e+00,-6.296266078948974609e+00,-1.106170892715454102e+00,-3.446489334106445312e+00,-5.204067230224609375e+00,-5.501787185668945312e+00,-3.581698656082153320e+00
-3.342592716217041016e+00,-3.627045631408691406e+00,-2.417029380798339844e+00,1.854925751686096191e+00,1.951796770095825195e+00,-8.450690507888793945e-01,-1.947784662246704102e+00,-6.863921165466308594e+00,-5.326977252960205078e+00,-6.296376705169677734e+00,-1.106231927871704102e+00,-3.446494102478027344e+00,-5.204033851623535156e+00,-5.501751422882080078e+00,-3.581699132919311523e+00
-3.342707157135009766e+00,-3.627143383026123047e+00,-2.417151212692260742e+00,1.854877114295959473e+00,1.951772928237915039e+00,-8.450409173965454102e-01,-1.947971820831298828e+00,-6.863944053649902344e+00,-5.327008724212646484e+00,-6.296492576599121094e+00,-1.106296181678771973e+00,-3.446499347686767578e+00,-5.203999519348144531e+00,-5.501713752746582031e+00,-3.581699848175048828e+00
-3.342827320098876953e+00,-3.627246856689453125e+00,-2.417280197143554688e+00,1.854826092720031738e+00,1.951747655868530273e+00,-8.450113534927368164e-01,-1.948169112205505371e+00,-6.863967895507812500e+00,-5.327040672302246094e+00,-6.296615123748779297e+00,-1.106364011764526367e+00,-3.446504592895507812e+00,-5.203962802886962891e+00,-5.501673698425292969e+00,-3.581700563430786133e+00
-3.342953681945800781e+00,-3.627355098724365234e+00,-2.417415618896484375e+00,1.854772210121154785e+00,1.951721191406250000e+00,-8.449801206588745117e-01,-1.948376655578613281e+00,-6.863993644714355469e+00,-5.327075004577636719e+00,-6.296743869781494141e+00,-1.106435179710388184e+00,-3.446510314941406250e+00,-5.203924655914306641e+00,-5.501631736755371094e+00,-3.581701517105102539e+00
-3.343086719512939453e+00,-3.627469539642333984e+00,-2.417558193206787109e+00,1.854715585708618164e+00,1.951693296432495117e+00,-8.449472188949584961e-01,-1.948595404624938965e+00,-6.864019870758056641e+00,-5.327110767364501953e+00,-6.296879768371582031e+00,-1.106510162353515625e+00,-3.446516275405883789e+00,-5.203884124755859375e+00,-5.501587867736816406e+00,-3.581701993942260742e+00
-3.343227386474609375e+00,-3.627589941024780273e+00,-2.417708396911621094e+00,1.854655861854553223e+00,1.951663970947265625e+00,-8.449126482009887695e-01,-1.948825836181640625e+00,-6.864048004150390625e+00,-5.327148914337158203e+00,-6.297022819519042969e+00,-1.106589317321777344e+00,-3.446522712707519531e+00,-5.203841686248779297e+00,-5.501541614532470703e+00,-3.581702947616577148e+00
-3.343375682830810547e+00,-3.627717256546020508e+00,-2.417867183685302734e+00,1.854592680931091309e+00,1.951632738113403320e+00,-8.448759317398071289e-01,-1.949069261550903320e+00,-6.864077568054199219e+00,-5.327188491821289062e+00,-6.297173976898193359e+00,-1.106672883033752441e+00,-3.446528911590576172e+00,-5.203796386718750000e+00,-5.501492500305175781e+00,-3.581703901290893555e+00
-3.343531608581542969e+00,-3.627851486206054688e+00,-2.418034315109252930e+00,1.854526400566101074e+00,1.951600074768066406e+00,-8.448374271392822266e-01,-1.949325561523437500e+00,-6.864109039306640625e+00,-5.327230453491210938e+00,-6.297332763671875000e+00,-1.106760859489440918e+00,-3.446536064147949219e+00,-5.203749179840087891e+00,-5.501441001892089844e+00,-3.581704854965209961e+00
-3.343696117401123047e+00,-3.627992630004882812e+00,-2.418210744857788086e+00,1.854456305503845215e+00,1.951565742492675781e+00,-8.447967767715454102e-01,-1.949595808982849121e+00,-6.864142417907714844e+00,-5.327274799346923828e+00,-6.297500610351562500e+00,-1.106853723526000977e+00,-3.446543693542480469e+00,-5.203699111938476562e+00,-5.501386642456054688e+00,-3.581705808639526367e+00
-3.343870162963867188e+00,-3.628141880035400391e+00,-2.418396949768066406e+00,1.854382276535034180e+00,1.951529264450073242e+00,-8.447539806365966797e-01,-1.949881434440612793e+00,-6.864177227020263672e+00,-5.327321529388427734e+00,-6.297677993774414062e+00,-1.106951713562011719e+00,-3.446551322937011719e+00,-5.203645706176757812e+00,-5.501329421997070312e+00,-3.581706762313842773e+00
-3.344053745269775391e+00,-3.628299236297607422e+00,-2.418593168258666992e+00,1.854304194450378418e+00,1.951490879058837891e+00,-8.447086811065673828e-01,-1.950182437896728516e+00,-6.864213943481445312e+00,-5.327371120452880859e+00,-6.297864913940429688e+00,-1.107054948806762695e+00,-3.446559429168701172e+00,-5.203590393066406250e+00,-5.501268386840820312e+00,-3.581707715988159180e+00
-3.344247341156005859e+00,-3.628465414047241211e+00,-2.418800354003906250e+00,1.854221940040588379e+00,1.951450347900390625e+00,-8.446608781814575195e-01,-1.950500249862670898e+00,-6.864253044128417969e+00,-5.327423572540283203e+00,-6.298062324523925781e+00,-1.107164144515991211e+00,-3.446568012237548828e+00,-5.203531265258789062e+00,-5.501204490661621094e+00,-3.581708908081054688e+00
-3.344451904296875000e+00,-3.628641128540039062e+00,-2.419019699096679688e+00,1.854134678840637207e+00,1.951407432556152344e+00,-8.446103334426879883e-01,-1.950836420059204102e+00,-6.864294052124023438e+00,-5.327478885650634766e+00,-6.298271179199218750e+00,-1.107279539108276367e+00,-3.446577072143554688e+00,-5.203469276428222656e+00,-5.501136779785156250e+00,-3.581710100173950195e+00
-3.344667911529541016e+00,-3.628826618194580078e+00,-2.419250965118408203e+00,1.854043006896972656e+00,1.951362133026123047e+00,-8.445570468902587891e-01,-1.951190948486328125e+00,-6.864336967468261719e+00,-5.327537059783935547e+00,-6.298491477966308594e+00,-1.107401251792907715e+00,-3.446587085723876953e+00,-5.203403472900390625e+00,-5.501065254211425781e+00,-3.581711530685424805e+00
-3.344896316528320312e+00,-3.629022598266601562e+00,-2.419495344161987305e+00,1.853945732116699219e+00,1.951314449310302734e+00,-8.445007801055908203e-01,-1.951565742492675781e+00,-6.864383220672607422e+00,-5.327598571777343750e+00,-6.298723697662353516e+00,-1.107529878616333008e+00,-3.446597099304199219e+00,-5.203334808349609375e+00,-5.500989913940429688e+00,-3.581712961196899414e+00
-3.345138072967529297e+00,-3.629230260848999023e+00,-2.419754505157470703e+00,1.853842854499816895e+00,1.951263666152954102e+00,-8.444410562515258789e-01,-1.951962828636169434e+00,-6.864431858062744141e+00,-5.327663898468017578e+00,-6.298970699310302734e+00,-1.107666134834289551e+00,-3.446608066558837891e+00,-5.203261375427246094e+00,-5.500909805297851562e+00,-3.581714153289794922e+00
-3.345393657684326172e+00,-3.629449367523193359e+00,-2.420027971267700195e+00,1.853734135627746582e+00,1.951210260391235352e+00,-8.443781137466430664e-01,-1.952382087707519531e+00,-6.864482879638671875e+00,-5.327732563018798828e+00,-6.299230575561523438e+00,-1.107810020446777344e+00,-3.446619272232055664e+00,-5.203183174133300781e+00,-5.500824928283691406e+00,-3.581715822219848633e+00
-3.345664024353027344e+00,-3.629681110382080078e+00,-2.420317173004150391e+00,1.853619217872619629e+00,1.951153755187988281e+00,-8.443113565444946289e-01,-1.952825784683227539e+00,-6.864537239074707031e+00,-5.327805519104003906e+00,-6.299506187438964844e+00,-1.107962369918823242e+00,-3.446631431579589844e+00,-5.203101158142089844e+00,-5.500736236572265625e+00,-3.581717491149902344e+00
-3.345950603485107422e+00,-3.629927158355712891e+00,-2.420624017715454102e+00,1.853497385978698730e+00,1.951093673706054688e+00,-8.442406654357910156e-01,-1.953296184539794922e+00,-6.864594936370849609e+00,-5.327882766723632812e+00,-6.299798011779785156e+00,-1.108123898506164551e+00,-3.446644306182861328e+00,-5.203014373779296875e+00,-5.500641345977783203e+00,-3.581718921661376953e+00
-3.346253395080566406e+00,-3.630187273025512695e+00,-2.420948505401611328e+00,1.853368401527404785e+00,1.951030254364013672e+00,-8.441658020019531250e-01,-1.953793764114379883e+00,-6.864655494689941406e+00,-5.327964305877685547e+00,-6.300107002258300781e+00,-1.108294725418090820e+00,-3.446657896041870117e+00,-5.202921867370605469e+00,-5.500541210174560547e+00,-3.581721067428588867e+00
-3.346574783325195312e+00,-3.630463123321533203e+00,-2.421292304992675781e+00,1.853231787681579590e+00,1.950963020324707031e+00,-8.440865278244018555e-01,-1.954320907592773438e+00,-6.864720344543457031e+00,-5.328050613403320312e+00,-6.300434589385986328e+00,-1.108475685119628906e+00,-3.446672201156616211e+00,-5.202824592590332031e+00,-5.500434875488281250e+00,-3.581722736358642578e+00
-3.346915721893310547e+00,-3.630755662918090820e+00,-2.421657562255859375e+00,1.853086829185485840e+00,1.950891494750976562e+00,-8.440023660659790039e-01,-1.954880833625793457e+00,-6.864789009094238281e+00,-5.328142642974853516e+00,-6.300782203674316406e+00,-1.108667850494384766e+00,-3.446687698364257812e+00,-5.202721118927001953e+00,-5.500322341918945312e+00,-3.581724882125854492e+00
-3.347277164459228516e+00,-3.631065845489501953e+00,-2.422044277191162109e+00,1.852933049201965332e+00,1.950815916061401367e+00,-8.439131975173950195e-01,-1.955473899841308594e+00,-6.864861488342285156e+00,-5.328239917755126953e+00,-6.301150321960449219e+00,-1.108871459960937500e+00,-3.446703672409057617e+00,-5.202611446380615234e+00,-5.500203132629394531e+00,-3.581727027893066406e+00
-3.347660541534423828e+00,-3.631394863128662109e+00,-2.422454833984375000e+00,1.852770209312438965e+00,1.950735807418823242e+00,-8.438185453414916992e-01,-1.956103205680847168e+00,-6.864938259124755859e+00,-5.328343391418457031e+00,-6.301540851593017578e+00,-1.109087467193603516e+00,-3.446721076965332031e+00,-5.202495098114013672e+00,-5.500076293945312500e+00,-3.581729173660278320e+00
-3.348068237304687500e+00,-3.631744861602783203e+00,-2.422891378402709961e+00,1.852596640586853027e+00,1.950650215148925781e+00,-8.437179327011108398e-01,-1.956772565841674805e+00,-6.865019798278808594e+00,-5.328453540802001953e+00,-6.301956653594970703e+00,-1.109317302703857422e+00,-3.446739196777343750e+00,-5.202371120452880859e+00,-5.499941349029541016e+00,-3.581731557846069336e+00
-3.348500728607177734e+00,-3.632116079330444336e+00,-2.423354625701904297e+00,1.852412819862365723e+00,1.950559616088867188e+00,-8.436111211776733398e-01,-1.957482933998107910e+00,-6.865106582641601562e+00,-5.328569889068603516e+00,-6.302397727966308594e+00,-1.109561204910278320e+00,-3.446758747100830078e+00,-5.202239990234375000e+00,-5.499797821044921875e+00,-3.581734180450439453e+00
-3.348961353302001953e+00,-3.632510900497436523e+00,-2.423847198486328125e+00,1.852217078208923340e+00,1.950463294982910156e+00,-8.434973955154418945e-01,-1.958238124847412109e+00,-6.865200042724609375e+00,-5.328693866729736328e+00,-6.302866458892822266e+00,-1.109820485115051270e+00,-3.446779251098632812e+00,-5.202100276947021484e+00,-5.499646186828613281e+00,-3.581736803054809570e+00
-3.349450588226318359e+00,-3.632930755615234375e+00,-2.424371004104614258e+00,1.852008819580078125e+00,1.950361013412475586e+00,-8.433766365051269531e-01,-1.959041595458984375e+00,-6.865297794342041016e+00,-5.328825950622558594e+00,-6.303365230560302734e+00,-1.110096335411071777e+00,-3.446801185607910156e+00,-5.201951503753662109e+00,-5.499484539031982422e+00,-3.581739664077758789e+00
-3.349972724914550781e+00,-3.633378982543945312e+00,-2.424930095672607422e+00,1.851786971092224121e+00,1.950251817703247070e+00,-8.432477712631225586e-01,-1.959898352622985840e+00,-6.865402698516845703e+00,-5.328966617584228516e+00,-6.303896903991699219e+00,-1.110390543937683105e+00,-3.446824789047241211e+00,-5.201793193817138672e+00,-5.499311923980712891e+00,-3.581743001937866211e+00
-3.350527763366699219e+00,-3.633855342864990234e+00,-2.425524473190307617e+00,1.851550698280334473e+00,1.950135469436645508e+00,-8.431106805801391602e-01,-1.960809946060180664e+00,-6.865514278411865234e+00,-5.329116344451904297e+00,-6.304463386535644531e+00,-1.110703468322753906e+00,-3.446849822998046875e+00,-5.201624870300292969e+00,-5.499128341674804688e+00,-3.581746339797973633e+00
-3.351119995117187500e+00,-3.634363412857055664e+00,-2.426158189773559570e+00,1.851299166679382324e+00,1.950011491775512695e+00,-8.429644107818603516e-01,-1.961781620979309082e+00,-6.865633010864257812e+00,-5.329275608062744141e+00,-6.305066585540771484e+00,-1.111037135124206543e+00,-3.446876287460327148e+00,-5.201444625854492188e+00,-5.498932838439941406e+00,-3.581749677658081055e+00
-3.351752758026123047e+00,-3.634906530380249023e+00,-2.426835536956787109e+00,1.851030111312866211e+00,1.949878931045532227e+00,-8.428081274032592773e-01,-1.962820291519165039e+00,-6.865760326385498047e+00,-5.329446315765380859e+00,-6.305711746215820312e+00,-1.111393809318542480e+00,-3.446904659271240234e+00,-5.201252937316894531e+00,-5.498723506927490234e+00,-3.581753253936767578e+00
-3.352427482604980469e+00,-3.635485410690307617e+00,-2.427557945251464844e+00,1.850743412971496582e+00,1.949737787246704102e+00,-8.426414728164672852e-01,-1.963927745819091797e+00,-6.865895748138427734e+00,-5.329628467559814453e+00,-6.306398868560791016e+00,-1.111774086952209473e+00,-3.446935176849365234e+00,-5.201047897338867188e+00,-5.498500823974609375e+00,-3.581757307052612305e+00
-3.353148460388183594e+00,-3.636104106903076172e+00,-2.428329706192016602e+00,1.850436806678771973e+00,1.949586868286132812e+00,-8.424633741378784180e-01,-1.965111374855041504e+00,-6.866040229797363281e+00,-5.329823017120361328e+00,-6.307134151458740234e+00,-1.112180471420288086e+00,-3.446967601776123047e+00,-5.200829029083251953e+00,-5.498262405395507812e+00,-3.581761598587036133e+00
-3.353921413421630859e+00,-3.636767148971557617e+00,-2.429156780242919922e+00,1.850108623504638672e+00,1.949425220489501953e+00,-8.422725200653076172e-01,-1.966379642486572266e+00,-6.866196155548095703e+00,-5.330030918121337891e+00,-6.307921409606933594e+00,-1.112615942955017090e+00,-3.447002410888671875e+00,-5.200594902038574219e+00,-5.498006820678710938e+00,-3.581766128540039062e+00
-3.354747295379638672e+00,-3.637475967407226562e+00,-2.430040836334228516e+00,1.849757552146911621e+00,1.949252367019653320e+00,-8.420685529708862305e-01,-1.967735409736633301e+00,-6.866361618041992188e+00,-5.330254077911376953e+00,-6.308763504028320312e+00,-1.113081574440002441e+00,-3.447039604187011719e+00,-5.200344085693359375e+00,-5.497734069824218750e+00,-3.581770896911621094e+00
-3.355632305145263672e+00,-3.638235569000244141e+00,-2.430988311767578125e+00,1.849381327629089355e+00,1.949067115783691406e+00,-8.418499231338500977e-01,-1.969188213348388672e+00,-6.866539955139160156e+00,-5.330492496490478516e+00,-6.309665203094482422e+00,-1.113580465316772461e+00,-3.447079658508300781e+00,-5.200075626373291016e+00,-5.497441291809082031e+00,-3.581775903701782227e+00
-3.356583595275878906e+00,-3.639051675796508789e+00,-2.432006359100341797e+00,1.848977327346801758e+00,1.948868036270141602e+00,-8.416148424148559570e-01,-1.970749378204345703e+00,-6.866730690002441406e+00,-5.330749034881591797e+00,-6.310634613037109375e+00,-1.114116668701171875e+00,-3.447122335433959961e+00,-5.199787139892578125e+00,-5.497127532958984375e+00,-3.581781625747680664e+00
-3.357603549957275391e+00,-3.639926433563232422e+00,-2.433097600936889648e+00,1.848544120788574219e+00,1.948654651641845703e+00,-8.413628339767456055e-01,-1.972423076629638672e+00,-6.866935729980468750e+00,-5.331023693084716797e+00,-6.311674118041992188e+00,-1.114691376686096191e+00,-3.447168350219726562e+00,-5.199477672576904297e+00,-5.496790885925292969e+00,-3.581787586212158203e+00
-3.358699798583984375e+00,-3.640866756439208984e+00,-2.434270858764648438e+00,1.848078489303588867e+00,1.948425531387329102e+00,-8.410918712615966797e-01,-1.974222064018249512e+00,-6.867156505584716797e+00,-5.331319332122802734e+00,-6.312790870666503906e+00,-1.115309238433837891e+00,-3.447217941284179688e+00,-5.199145317077636719e+00,-5.496428489685058594e+00,-3.581794023513793945e+00
-3.359880924224853516e+00,-3.641880512237548828e+00,-2.435535430908203125e+00,1.847576737403869629e+00,1.948178291320800781e+00,-8.407998085021972656e-01,-1.976161003112792969e+00,-6.867393493652343750e+00,-5.331637859344482422e+00,-6.313995361328125000e+00,-1.115975260734558105e+00,-3.447271347045898438e+00,-5.198786735534667969e+00,-5.496038436889648438e+00,-3.581800699234008789e+00
-3.361151695251464844e+00,-3.642970800399780273e+00,-2.436895370483398438e+00,1.847037196159362793e+00,1.947912454605102539e+00,-8.404856920242309570e-01,-1.978246688842773438e+00,-6.867649078369140625e+00,-5.331981182098388672e+00,-6.315289974212646484e+00,-1.116691589355468750e+00,-3.447329044342041016e+00,-5.198401451110839844e+00,-5.495618820190429688e+00,-3.581808090209960938e+00
-3.362522602081298828e+00,-3.644146442413330078e+00,-2.438362121582031250e+00,1.846455216407775879e+00,1.947625875473022461e+00,-8.401466608047485352e-01,-1.980496048927307129e+00,-6.867925167083740234e+00,-5.332350730895996094e+00,-6.316687107086181641e+00,-1.117464303970336914e+00,-3.447391033172607422e+00,-5.197985649108886719e+00,-5.495165824890136719e+00,-3.581815958023071289e+00
-3.364005088806152344e+00,-3.645418167114257812e+00,-2.439948558807373047e+00,1.845826029777526855e+00,1.947315931320190430e+00,-8.397800922393798828e-01,-1.982928872108459473e+00,-6.868223190307617188e+00,-5.332750320434570312e+00,-6.318197727203369141e+00,-1.118299961090087891e+00,-3.447458267211914062e+00,-5.197535991668701172e+00,-5.494676589965820312e+00,-3.581824541091918945e+00
-3.365604877471923828e+00,-3.646790742874145508e+00,-2.441660642623901367e+00,1.845146775245666504e+00,1.946981191635131836e+00,-8.393843173980712891e-01,-1.985554575920104980e+00,-6.868545055389404297e+00,-5.333181858062744141e+00,-6.319828033447265625e+00,-1.119202136993408203e+00,-3.447530746459960938e+00,-5.197050571441650391e+00,-5.494148254394531250e+00,-3.581834077835083008e+00
-3.367336750030517578e+00,-3.648276329040527344e+00,-2.443514108657836914e+00,1.844411849975585938e+00,1.946619033813476562e+00,-8.389557600021362305e-01,-1.988396644592285156e+00,-6.868893623352050781e+00,-5.333649158477783203e+00,-6.321593284606933594e+00,-1.120178580284118652e+00,-3.447609901428222656e+00,-5.196525573730468750e+00,-5.493576526641845703e+00,-3.581844091415405273e+00
-3.369216918945312500e+00,-3.649888992309570312e+00,-2.445525646209716797e+00,1.843614459037780762e+00,1.946226119995117188e+00,-8.384904861450195312e-01,-1.991481781005859375e+00,-6.869271755218505859e+00,-5.334156513214111328e+00,-6.323509693145751953e+00,-1.121238708496093750e+00,-3.447695255279541016e+00,-5.195956230163574219e+00,-5.492956161499023438e+00,-3.581855058670043945e+00
-3.371253967285156250e+00,-3.651635885238647461e+00,-2.447704792022705078e+00,1.842750430107116699e+00,1.945800304412841797e+00,-8.379862308502197266e-01,-1.994824171066284180e+00,-6.869681358337402344e+00,-5.334705829620361328e+00,-6.325585365295410156e+00,-1.122387170791625977e+00,-3.447788238525390625e+00,-5.195339202880859375e+00,-5.492283821105957031e+00,-3.581866502761840820e+00
-3.373466491699218750e+00,-3.653534173965454102e+00,-2.450072288513183594e+00,1.841812133789062500e+00,1.945337772369384766e+00,-8.374382257461547852e-01,-1.998455524444580078e+00,-6.870127201080322266e+00,-5.335303306579589844e+00,-6.327841281890869141e+00,-1.123635053634643555e+00,-3.447889328002929688e+00,-5.194668292999267578e+00,-5.491553306579589844e+00,-3.581879138946533203e+00
-3.375874042510986328e+00,-3.655598640441894531e+00,-2.452647686004638672e+00,1.840791702270507812e+00,1.944834709167480469e+00,-8.368419408798217773e-01,-2.002405643463134766e+00,-6.870612144470214844e+00,-5.335953235626220703e+00,-6.330294609069824219e+00,-1.124992609024047852e+00,-3.447999477386474609e+00,-5.193939208984375000e+00,-5.490759372711181641e+00,-3.581892728805541992e+00
-3.378499984741210938e+00,-3.657850742340087891e+00,-2.455456972122192383e+00,1.839678883552551270e+00,1.944286108016967773e+00,-8.361911773681640625e-01,-2.006714344024658203e+00,-6.871140480041503906e+00,-5.336661815643310547e+00,-6.332971096038818359e+00,-1.126473903656005859e+00,-3.448120117187500000e+00,-5.193143844604492188e+00,-5.489892959594726562e+00,-3.581907749176025391e+00
-3.381359577178955078e+00,-3.660302639007568359e+00,-2.458515644073486328e+00,1.838467717170715332e+00,1.943688869476318359e+00,-8.354822397232055664e-01,-2.011405944824218750e+00,-6.871716499328613281e+00,-5.337433338165283203e+00,-6.335885524749755859e+00,-1.128086566925048828e+00,-3.448251485824584961e+00,-5.192278385162353516e+00,-5.488950252532958984e+00,-3.581923723220825195e+00
-3.384481430053710938e+00,-3.662979125976562500e+00,-2.461854457855224609e+00,1.837145805358886719e+00,1.943037033081054688e+00,-8.347080945968627930e-01,-2.016527414321899414e+00,-6.872345924377441406e+00,-5.338276386260986328e+00,-6.339067459106445312e+00,-1.129847526550292969e+00,-3.448395729064941406e+00,-5.191333770751953125e+00,-5.487920761108398438e+00,-3.581941843032836914e+00
-3.387898921966552734e+00,-3.665909290313720703e+00,-2.465509176254272461e+00,1.835699558258056641e+00,1.942323923110961914e+00,-8.338601589202880859e-01,-2.022133588790893555e+00,-6.873034954071044922e+00,-5.339199542999267578e+00,-6.342550277709960938e+00,-1.131775379180908203e+00,-3.448553562164306641e+00,-5.190299987792968750e+00,-5.486794471740722656e+00,-3.581960916519165039e+00
